60.302222, 60.766621, D:min 
60.766621, 61.231020, D:min 
61.231020, 61.672200, D:min 
61.672200, 62.136599, D:min 
62.136599, 62.600998, G:maj 
62.600998, 63.088617, G:maj 
63.088617, 63.553016, G:maj 
63.553016, 63.994195, G:maj 
63.994195, 64.458594, C:maj 
64.458594, 64.969433, C:maj 
64.969433, 65.387392, C:maj 
65.387392, 65.875011, C:maj 
65.875011, 66.362630, A#:maj 
66.362630, 66.850249, A#:maj 
66.850249, 67.337868, A#:maj 
67.337868, 67.802268, A#:maj 
67.802268, 68.266667, C:maj 
68.266667, 68.731066, C:maj 
68.731066, 69.218685, C:maj 
69.218685, 69.683084, C:maj 
69.683084, 70.170703, A#:maj 
70.170703, 70.635102, A#:maj 
70.635102, 71.099501, A#:maj 
71.099501, 71.587120, A#:maj 
71.587120, 72.074739, C:maj 
72.074739, 72.539138, C:maj 
72.539138, 73.003537, C:maj 
73.003537, 73.491156, C:maj 
73.491156, 73.955556, A#:maj 
73.955556, 74.443175, A#:maj 
74.443175, 74.884354, A#:maj 
74.884354, 75.371973, A#:maj 
75.371973, 75.836372, C:maj 
75.836372, 76.323991, C:maj 
76.323991, 76.788390, C:maj 
76.788390, 77.276009, C:maj 
77.276009, 77.740408, A#:maj 
77.740408, 78.204807, A#:maj 
78.204807, 78.669206, A#:maj 
78.669206, 79.156825, A#:maj 
79.156825, 79.621224, C:maj 
79.621224, 80.085624, C:maj 
80.085624, 80.573243, C:maj 
80.573243, 81.037642, C:maj 
81.037642, 81.502041, A#:maj 
81.502041, 81.966440, A#:maj 
81.966440, 82.454059, A#:maj 
82.454059, 82.941678, A#:maj 
82.941678, 83.406077, C:maj 
83.406077, 83.893696, C:maj 
83.893696, 84.358095, C:maj 
84.358095, 84.845714, C:maj 
84.845714, 85.286893, A#:maj 
85.286893, 85.774512, A#:maj 
85.774512, 86.238912, A#:maj 
86.238912, 86.726531, A#:maj 
86.726531, 87.190930, C:maj 
87.190930, 87.655329, C:maj 
87.655329, 88.119728, C:maj 
88.119728, 88.607347, C:maj 
88.607347, 89.071746, A#:maj 
89.071746, 89.559365, A#:maj 
89.559365, 90.023764, A#:maj 
90.023764, 90.488163, A#:maj 
90.488163, 90.952562, C:maj 
90.952562, 91.440181, C:maj 
91.440181, 91.881361, C:maj 
91.881361, 92.345760, C:maj 
92.345760, 92.833379, A#:maj 
92.833379, 93.297778, A#:maj 
93.297778, 93.762177, A#:maj 
93.762177, 94.226576, A#:maj 
94.226576, 94.690975, C:maj 
94.690975, 95.178594, C:maj 
95.178594, 95.642993, C:maj 
95.642993, 96.107392, C:maj 
96.107392, 96.571791, A#:maj 
96.571791, 97.059410, A#:maj 
97.059410, 97.547029, A#:maj 
97.547029, 98.034649, A#:maj 
98.034649, 98.499048, C:maj 
98.499048, 98.986667, C:maj 
98.986667, 99.451066, C:maj 
99.451066, 99.915465, C:maj 
99.915465, 100.379864, A#:maj 
100.379864, 100.867483, A#:maj 
100.867483, 101.355102, A#:maj 
101.355102, 101.842721, A#:maj 
101.842721, 102.307120, C:maj 
102.307120, 102.771519, C:maj 
102.771519, 103.235918, C:maj 
103.235918, 103.723537, C:maj 
103.723537, 104.164717, A#:maj 
104.164717, 104.629116, A#:maj 
104.629116, 105.116735, A#:maj 
105.116735, 105.604354, A#:maj 
105.604354, 106.068753, C:maj 
106.068753, 106.556372, C:maj 
106.556372, 107.020771, C:maj 
107.020771, 107.508390, C:maj 
107.508390, 107.949569, A#:maj 
107.949569, 108.437188, A#:maj 
108.437188, 108.901587, A#:maj 
108.901587, 109.342766, A#:maj 
109.342766, 109.807166, A:min 
109.807166, 110.294785, A:min 
110.294785, 110.735964, A:min 
110.735964, 111.223583, A:min 
111.223583, 111.664762, D:maj 
111.664762, 112.152381, D:maj 
112.152381, 112.616780, D:maj 
112.616780, 113.081179, D:maj 
113.081179, 113.545578, A:min 
113.545578, 114.009977, A:min 
114.009977, 114.474376, A:min 
114.474376, 114.938776, A:min 
114.938776, 115.426395, D:maj 
115.426395, 115.890794, D:maj 
115.890794, 116.285533, D:maj 
116.285533, 116.726712, D:maj 
116.726712, 117.283991, G:min 
117.283991, 117.771610, G:min 
117.771610, 118.236009, G:min 
118.236009, 118.723628, G:min 
118.723628, 119.164807, C:maj 
119.164807, 119.559546, C:maj 
119.559546, 119.977506, C:maj 
119.977506, 120.441905, C:maj 
120.441905, 120.883084, G:min 
120.883084, 121.347483, G:min 
121.347483, 121.835102, G:min 
121.835102, 122.299501, G:min 
122.299501, 122.880000, C:maj 
122.880000, 123.344399, C:maj 
123.344399, 123.808798, C:maj 
123.808798, 124.273197, C:maj 
124.273197, 124.737596, F:min 
124.737596, 125.225215, F:min 
125.225215, 125.666395, F:min 
125.666395, 126.130794, F:min 
126.130794, 126.595193, A#:maj 
126.595193, 127.059592, A#:maj 
127.059592, 127.523991, A#:maj 
127.523991, 127.918730, A#:maj 
127.918730, 128.359909, F:min 
128.359909, 128.824308, F:min 
128.824308, 129.311927, F:min 
129.311927, 129.776327, F:min 
129.776327, 130.333605, A#:maj 
130.333605, 130.798005, A#:maj 
130.798005, 131.262404, A#:maj 
131.262404, 131.703583, A#:maj 
131.703583, 132.144762, F#:maj 
132.144762, 132.562721, F#:maj 
132.562721, 133.003900, F#:maj 
133.003900, 133.445079, F#:maj 
133.445079, 133.932698, F#:maj 
133.932698, 134.397098, F#:maj 
134.397098, 134.838277, F#:maj 
134.838277, 135.302676, F#:maj 
135.302676, 135.767075, D:min 
135.767075, 136.208254, D:min 
136.208254, 136.672653, D:min 
136.672653, 137.160272, D:min 
137.160272, 137.624671, G:maj 
137.624671, 138.089070, G:maj 
138.089070, 138.530249, G:maj 
138.530249, 139.041088, G:maj 
139.041088, 139.505488, C:maj 
139.505488, 140.016327, C:maj 
140.016327, 140.550385, C:maj 
140.550385, 141.038005, C:maj 
141.038005, 141.502404, A#:maj 
141.502404, 141.966803, A#:maj 
141.966803, 142.431202, A#:maj 
142.431202, 142.918821, A#:maj 
142.918821, 143.383220, C:maj 
143.383220, 143.847619, C:maj 
143.847619, 144.335238, C:maj 
144.335238, 144.822857, C:maj 
144.822857, 145.264036, A#:maj 
145.264036, 145.751655, A#:maj 
145.751655, 146.216054, A#:maj 
146.216054, 146.680454, A#:maj 
146.680454, 147.144853, C:maj 
147.144853, 147.632472, C:maj 
147.632472, 148.096871, C:maj 
148.096871, 148.584490, C:maj 
148.584490, 149.025669, A#:maj 
149.025669, 149.513288, A#:maj 
149.513288, 149.977687, A#:maj 
149.977687, 150.465306, A#:maj 
150.465306, 150.929705, C:maj 
150.929705, 151.394104, C:maj 
151.394104, 151.858503, C:maj 
151.858503, 152.346122, C:maj 
152.346122, 152.810522, A#:maj 
152.810522, 153.274921, A#:maj 
153.274921, 153.739320, A#:maj 
153.739320, 154.203719, A#:maj 
154.203719, 154.668118, C:maj 
154.668118, 155.155737, C:maj 
155.155737, 155.620136, C:maj 
155.620136, 156.084535, C:maj 
156.084535, 156.548934, A#:maj 
156.548934, 157.013333, A#:maj 
157.013333, 157.500952, A#:maj 
157.500952, 157.988571, A#:maj 
157.988571, 158.429751, C:maj 
158.429751, 158.917370, C:maj 
158.917370, 159.404989, C:maj 
159.404989, 159.869388, C:maj 
159.869388, 160.333787, A#:maj 
160.333787, 160.821406, A#:maj 
160.821406, 161.262585, A#:maj 
161.262585, 161.750204, A#:maj 
161.750204, 162.214603, C:maj 
162.214603, 162.702222, C:maj 
162.702222, 163.166621, C:maj 
163.166621, 163.631020, C:maj 
163.631020, 164.095420, A#:maj 
164.095420, 164.583039, A#:maj 
164.583039, 165.047438, A#:maj 
165.047438, 165.511837, A#:maj 
165.511837, 165.976236, C:maj 
165.976236, 166.463855, C:maj 
166.463855, 166.905034, C:maj 
166.905034, 167.369433, C:maj 
167.369433, 167.810612, A#:maj 
167.810612, 168.298231, A#:maj 
168.298231, 168.739410, A#:maj 
168.739410, 169.227029, A#:maj 
169.227029, 169.714649, C:maj 
169.714649, 170.179048, C:maj 
170.179048, 170.643447, C:maj 
170.643447, 171.107846, C:maj 
171.107846, 171.572245, A#:maj 
171.572245, 172.059864, A#:maj 
172.059864, 172.524263, A#:maj 
172.524263, 173.011882, A#:maj 
173.011882, 173.476281, C:maj 
173.476281, 173.963900, C:maj 
173.963900, 174.428299, C:maj 
174.428299, 174.892698, C:maj 
174.892698, 175.357098, A#:maj 
175.357098, 175.821497, A#:maj 
175.821497, 176.262676, A#:maj 
176.262676, 176.750295, A#:maj 
176.750295, 177.214694, C:maj 
177.214694, 177.725533, C:maj 
177.725533, 178.189932, C:maj 
178.189932, 178.654331, C:maj 
178.654331, 179.118730, A#:maj 
179.118730, 179.606349, A#:maj 
179.606349, 180.047528, A#:maj 
180.047528, 180.535147, A#:maj 
180.535147, 180.999546, C:maj 
180.999546, 181.487166, C:maj 
181.487166, 181.928345, C:maj 
181.928345, 182.369524, C:maj 
182.369524, 182.833923, A#:maj 
182.833923, 183.298322, A#:maj 
183.298322, 183.762721, A#:maj 
183.762721, 184.203900, A#:maj 
184.203900, 184.691519, A:min 
184.691519, 185.155918, A:min 
185.155918, 185.597098, A:min 
185.597098, 186.038277, A:min 
186.038277, 186.525896, D:maj 
186.525896, 187.013515, D:maj 
187.013515, 187.454694, D:maj 
187.454694, 187.942313, D:maj 
187.942313, 188.383492, A:min 
188.383492, 188.871111, A:min 
188.871111, 189.335510, A:min 
189.335510, 189.799909, A:min 
189.799909, 190.264308, D:maj 
190.264308, 190.728707, D:maj 
190.728707, 191.193107, D:maj 
191.193107, 191.634286, D:maj 
191.634286, 192.098685, G:min 
192.098685, 192.563084, G:min 
192.563084, 193.027483, G:min 
193.027483, 193.491882, G:min 
193.491882, 193.956281, C:maj 
193.956281, 194.351020, C:maj 
194.351020, 194.792200, C:maj 
194.792200, 195.233379, C:maj 
195.233379, 195.697778, G:min 
195.697778, 196.162177, G:min 
196.162177, 196.626576, G:min 
196.626576, 197.090975, G:min 
197.090975, 197.555374, C:maj 
197.555374, 197.996553, C:maj 
197.996553, 198.437732, C:maj 
198.437732, 198.902132, C:maj 
198.902132, 199.389751, F:min 
199.389751, 199.854150, F:min 
199.854150, 200.411429, F:min 
200.411429, 200.875828, F:min 
200.875828, 201.340227, A#:maj 
201.340227, 201.804626, A#:maj 
201.804626, 202.245805, A#:maj 
202.245805, 202.710204, A#:maj 
202.710204, 203.174603, F:min 
203.174603, 203.662222, F:min 
203.662222, 204.080181, F:min 
204.080181, 204.544580, F:min 
204.544580, 205.008980, A#:maj 
205.008980, 205.473379, A#:maj 
205.473379, 205.937778, A#:maj 
205.937778, 206.378957, A#:maj 
206.378957, 206.843356, F#:maj 
206.843356, 207.307755, F#:maj 
207.307755, 207.748934, F#:maj 
207.748934, 208.213333, F#:maj 
208.213333, 208.654512, F#:maj 
208.654512, 209.118912, F#:maj 
209.118912, 209.583311, F#:maj 
209.583311, 210.024490, F#:maj 
210.024490, 210.488889, D:min 
210.488889, 210.953288, D:min 
210.953288, 211.394467, D:min 
211.394467, 211.835646, D:min 
211.835646, 212.300045, G:maj 
212.300045, 212.764444, G:maj 
212.764444, 213.228844, G:maj 
213.228844, 213.670023, G:maj 
213.670023, 214.134422, C:maj 
214.134422, 214.598821, C:maj 
214.598821, 215.040000, C:maj 
215.040000, 215.504399, C:maj 
215.504399, 215.968798, A#:maj 
215.968798, 216.433197, A#:maj 
216.433197, 216.874376, A#:maj 
216.874376, 217.361995, A#:maj 
217.361995, 217.826395, C:maj 
217.826395, 218.290794, C:maj 
218.290794, 218.755193, C:maj 
218.755193, 219.242812, C:maj 
219.242812, 219.707211, A#:maj 
219.707211, 220.194830, A#:maj 
220.194830, 220.636009, A#:maj 
220.636009, 221.123628, A#:maj 
221.123628, 221.611247, C:maj 
221.611247, 222.075646, C:maj 
222.075646, 222.540045, C:maj 
222.540045, 223.004444, C:maj 
223.004444, 223.468844, A#:maj 
223.468844, 223.933243, A#:maj 
223.933243, 224.397642, A#:maj 
224.397642, 224.862041, A#:maj 
224.862041, 225.326440, C:maj 
225.326440, 225.790839, C:maj 
225.790839, 226.255238, C:maj 
226.255238, 226.742857, C:maj 
226.742857, 227.207256, A#:maj 
227.207256, 227.671655, A#:maj 
227.671655, 228.112834, A#:maj 
228.112834, 228.600454, A#:maj 
228.600454, 229.064853, C:maj 
229.064853, 229.529252, C:maj 
229.529252, 229.993651, C:maj 
229.993651, 230.458050, C:maj 
230.458050, 230.899229, A#:maj 
230.899229, 231.410068, A#:maj 
231.410068, 231.874467, A#:maj 
231.874467, 232.338866, A#:maj 
232.338866, 232.780045, C:maj 
232.780045, 233.267664, C:maj 
233.267664, 233.732063, C:maj 
233.732063, 234.219683, C:maj 
234.219683, 234.660862, A#:maj 
234.660862, 235.125261, A#:maj 
235.125261, 235.589660, A#:maj 
235.589660, 236.077279, A#:maj 
236.077279, 236.541678, C:maj 
236.541678, 237.006077, C:maj 
237.006077, 237.470476, C:maj 
237.470476, 237.958095, C:maj 
237.958095, 238.399274, A#:maj 
238.399274, 238.863673, A#:maj 
238.863673, 239.328073, A#:maj 
239.328073, 239.815692, A#:maj 
239.815692, 240.280091, C:maj 
240.280091, 240.767710, C:maj 
240.767710, 241.232109, C:maj 
241.232109, 241.696508, C:maj 
241.696508, 242.160907, A#:maj 
242.160907, 242.625306, A#:maj 
242.625306, 243.089705, A#:maj 
243.089705, 243.577324, A#:maj 
243.577324, 244.041723, C:maj 
244.041723, 244.506122, C:maj 
244.506122, 244.970522, C:maj 
244.970522, 245.458141, C:maj 
245.458141, 245.899320, A#:maj 
245.899320, 246.386939, A#:maj 
246.386939, 246.828118, A#:maj 
246.828118, 247.292517, A#:maj 
247.292517, 247.756916, C:maj 
247.756916, 248.221315, C:maj 
248.221315, 248.685714, C:maj 
248.685714, 249.173333, C:maj 
249.173333, 249.614512, A#:maj 
249.614512, 250.078912, A#:maj 
250.078912, 250.566531, A#:maj 
250.566531, 251.030930, A#:maj 
251.030930, 251.472109, C:maj 
251.472109, 251.959728, C:maj 
251.959728, 252.424127, C:maj 
252.424127, 252.888526, C:maj 
252.888526, 253.352925, A#:maj 
253.352925, 253.840544, A#:maj 
253.840544, 254.281723, A#:maj 
254.281723, 254.746122, A#:maj 
254.746122, 255.210522, C:maj 
255.210522, 255.674921, C:maj 
255.674921, 256.139320, C:maj 
256.139320, 256.603719, C:maj 
256.603719, 257.044898, A#:maj 
257.044898, 257.509297, A#:maj 
257.509297, 257.973696, A#:maj 
257.973696, 258.414875, A#:maj 
258.414875, 258.856054, A:min 
258.856054, 259.320454, A:min 
259.320454, 259.761633, A:min 
259.761633, 260.156372, A:min 
260.156372, 260.597551, D:maj 
260.597551, 261.061950, D:maj 
261.061950, 261.526349, D:maj 
261.526349, 261.990748, D:maj 
261.990748, 262.548027, A:min 
262.548027, 263.012426, A:min 
263.012426, 263.453605, A:min 
263.453605, 263.848345, A:min 
263.848345, 264.289524, D:maj 
264.289524, 264.753923, D:maj 
264.753923, 265.218322, D:maj 
265.218322, 265.659501, D:maj 
265.659501, 266.123900, G:min 
266.123900, 266.588299, G:min 
266.588299, 267.052698, G:min 
267.052698, 267.493878, G:min 
267.493878, 267.935057, C:maj 
267.935057, 268.399456, C:maj 
268.399456, 268.840635, C:maj 
268.840635, 269.281814, C:maj 
269.281814, 269.769433, G:min 
269.769433, 270.233832, G:min 
270.233832, 270.698231, G:min 
270.698231, 271.139410, G:min 
271.139410, 271.603810, C:maj 
271.603810, 272.068209, C:maj 
272.068209, 272.532608, C:maj 
272.532608, 272.950567, C:maj 
272.950567, 273.414966, F:min 
273.414966, 273.902585, F:min 
273.902585, 274.436644, F:min 
274.436644, 274.901043, F:min 
274.901043, 275.365442, A#:maj 
275.365442, 275.760181, A#:maj 
275.760181, 276.201361, A#:maj 
276.201361, 276.642540, A#:maj 
276.642540, 277.106939, F:min 
277.106939, 277.571338, F:min 
277.571338, 278.058957, F:min 
278.058957, 278.500136, F:min 
278.500136, 278.964535, A#:maj 
278.964535, 279.405714, A#:maj 
279.405714, 279.846893, A#:maj 
279.846893, 280.288073, A#:maj 
280.288073, 280.775692, F#:maj 
280.775692, 281.240091, F#:maj 
281.240091, 281.681270, F#:maj 
281.681270, 282.122449, F#:maj 
282.122449, 282.586848, F#:maj 
282.586848, 283.028027, F#:maj 
283.028027, 283.469206, F#:maj 
283.469206, 283.910385, F#:maj 
283.910385, 284.374785, D:min 
284.374785, 284.815964, D:min 
284.815964, 285.280363, D:min 
285.280363, 285.721542, D:min 
285.721542, 286.302041, G:maj 
286.302041, 286.766440, G:maj 
286.766440, 287.230839, G:maj 
287.230839, 287.695238, G:maj 
287.695238, 288.159637, C:maj 
288.159637, 288.600816, C:maj 
288.600816, 289.065215, C:maj 
289.065215, 289.552834, C:maj 
289.552834, 290.017234, A#:maj 
290.017234, 290.504853, A#:maj 
290.504853, 290.969252, A#:maj 
290.969252, 291.433651, A#:maj 
